title,link,authors,publication,article_year
Exploring the Influence of Brand Innovation on Marketing Performance Using Signaling Framework and Resource-Based Theory (RBT) Approach,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_TyiCq4AAAAJ&pagesize=100&citation_for_view=_TyiCq4AAAAJ:L8Ckcad2t8MC,"N Grigoriou, N Davcik, P Sharma","Let’s Get Engaged! Crossing the Threshold of Marketing’s Engagement Era, 813-818, 2016",2016
Integral or integrated marketing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_TyiCq4AAAAJ&pagesize=100&citation_for_view=_TyiCq4AAAAJ:TFP_iSt0sucC,N Davčik,"Marketing 37 (3), 133-138, 2006",2006
Non-sponsored brand-related user-generated content: Effects and mechanisms of consumer engagement,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_TyiCq4AAAAJ&pagesize=100&citation_for_view=_TyiCq4AAAAJ:RGFaLdJalmkC,"N Davcik, D Langaro, C Jevons, R Nascimento","Journal of Product & Brand Management 31 (1), 163-174, 2022",2022
Exploring the Role of Brand Equity and R&D as Drivers of Product Innovation and Market Performance,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_TyiCq4AAAAJ&pagesize=100&citation_for_view=_TyiCq4AAAAJ:R3hNpaxXUhUC,"NS Davcik, P Sharma, N Grigoriou","Marketing at the Confluence between Entertainment and Analytics, 13, 2017",2017
"Does branding drive price differentiation? Functional, organic and wellness food in Italy",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_TyiCq4AAAAJ&pagesize=100&citation_for_view=_TyiCq4AAAAJ:4TOpqqG69KYC,"NS Davcik, G Boesso, F Favotto","Contemporary issues in brand research, 293-305, 2010",2010
How Dynamic Marketing Capabilities Affect Market Share Performance Output: An Innovative Brand Oriented Approach,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_TyiCq4AAAAJ&pagesize=100&citation_for_view=_TyiCq4AAAAJ:ZeXyd9-uunAC,"NS Davcik, N Grigoriou","Marketing Challenges in a Turbulent Business Environment, 133-133, 2016",2016
Sustainability as a Marketing Doctrine (in different economical conditions),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_TyiCq4AAAAJ&pagesize=100&citation_for_view=_TyiCq4AAAAJ:RYcK_YlVTxYC,"D Pantelic, N Davcik, A Zehetner, T Gillpatrick","Upper Austrian University of Applied Sciences, Cross-cultural Conference …, 2013",2013
Cultural Differences in Deliberate Counterfeit Purchase Behavior,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_TyiCq4AAAAJ&pagesize=100&citation_for_view=_TyiCq4AAAAJ:2P1L_qKh6hAC,"P Sharma, RYK Chan, N Davcik, A Ueno","Marketing Intelligence & Planning 40 (1), 121-137, 2022",2022
The Effects of Consumer Response on Inter-Firm Competitive Dynamics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_TyiCq4AAAAJ&pagesize=100&citation_for_view=_TyiCq4AAAAJ:k_IJM867U9cC,"I Vaniala, N Davcik, RL Priem","Academy of Management Proceedings 2018, 1, 2018",2018
The Role of Product Innovation in Marketing Performance: Empirical Study in FMCG Market,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_TyiCq4AAAAJ&pagesize=100&citation_for_view=_TyiCq4AAAAJ:e5wmG9Sq2KIC,"NS Davcik, P Sharma","Marketing at the Confluence between Entertainment and Analytics, 273, 2017",2017
Brand Value Drivers and Performances: Evidence from the Food Industry,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_TyiCq4AAAAJ&pagesize=100&citation_for_view=_TyiCq4AAAAJ:Tyk-4Ss8FVUC,N Davcik,"University of Padua, 2010",2010
Creating the national brand,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_TyiCq4AAAAJ&pagesize=100&citation_for_view=_TyiCq4AAAAJ:mVmsd5A6BfQC,"NS Davčik, V Bulović","Marketing 38 (4), 163-171, 2007",2007
Tourist Expenditure and Its Implication for Destination Marketing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_TyiCq4AAAAJ&pagesize=100&citation_for_view=_TyiCq4AAAAJ:O3NaXMp0MMsC,"M Zaman, N Davcik, P Sharma","Academy of Marketing Science Annual Conference, 2021",2021
Belt and Road Initiative–Challenges and Opportunities for Europe,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_TyiCq4AAAAJ&pagesize=100&citation_for_view=_TyiCq4AAAAJ:M3NEmzRMIkIC,"P Sharma, TY Leung, N Davcik, S Cardinali",,2020
"An introduction to the special issue on the past, present and future research on deliberate lookalikes",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_TyiCq4AAAAJ&pagesize=100&citation_for_view=_TyiCq4AAAAJ:isC4tDSrTZIC,"NS Davcik, P Sharma, R Chan, R Roy","Journal of Product & Brand Management 28 (6), 701-706, 2019",2019
The Role of Consumers’ Responses in Inter-firm Competitive Dynamics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_TyiCq4AAAAJ&pagesize=100&citation_for_view=_TyiCq4AAAAJ:ns9cj8rnVeAC,"I Vaniala, N Davcik, R Priem","New Ways of Seeing Workshop, 2017",2017
"How much do Product Differentiation, Marketing Investments and Brand Equity Actually Affect Price? An Empirical Study in the Consumer Market",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_TyiCq4AAAAJ&pagesize=100&citation_for_view=_TyiCq4AAAAJ:-f6ydRqryjwC,N Davcik,"Looking Forward, Looking Back: Drawing on the Past to Shape the Future of …, 2015",2015
Internet promotion of banking services: Special focus approach,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_TyiCq4AAAAJ&pagesize=100&citation_for_view=_TyiCq4AAAAJ:j3f4tGmQtD8C,NS Davčik,"Marketing 31 (3-4), 133-136, 2000",2000
,,,,
