title,link,authors,publication,article_year
Literature review of fingerprint quality assessment and its evaluation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:OR75R8vi5nAC,"Z Yao, JM Le Bars, C Charrier, C Rosenberger","Iet Biometrics 5 (3), 243-251, 2016",2016
Fast computation of the performance evaluation of biometric systems: Application to multibiometrics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:roLk4NBRz8UC,"R Giot, M El-Abed, C Rosenberger","Future Generation Computer Systems 29 (3), 788-799, 2013",2013
A review on the public benchmark databases for static keystroke dynamics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:OTTXONDVkokC,"R Giot, B Dorizzi, C Rosenberger","Computers & Security 55, 46-61, 2015",2015
Soft biometrics database: A benchmark for keystroke dynamics biometric systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:hkOj_22Ku90C,"SZS Idrus, E Cherrier, C Rosenberger, P Bours","2013 International Conference of the BIOSIG Special Interest Group (BIOSIG), 1-8, 2013",2013
Challenge-based speaker recognition for mobile authentication,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:eflP2zaiRacC,"M Baloul, E Cherrier, C Rosenberger","2012 BIOSIG-Proceedings of the International Conference of Biometrics …, 2012",2012
Analysis of template update strategies for keystroke dynamics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:35N4QoGY0k4C,"R Giot, B Dorizzi, C Rosenberger","2011 IEEE Workshop on Computational Intelligence in Biometrics and Identity …, 2011",2011
Soft biometrics for keystroke dynamics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:WA5NYHcadZ8C,"SZS Idrus, E Cherrier, C Rosenberger, P Bours","International Conference Image Analysis and Recognition, 11-18, 2013",2013
Preimage attack on biohashing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:Z5m8FVwuT1cC,"P Lacharme, E Cherrier, C Rosenberger","2013 International Conference on Security and Cryptography (SECRYPT), 1-8, 2013",2013
Segmentation framework based on label field fusion,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:Wp0gIr-vW9MC,"PM Jodoin, M Mignotte, C Rosenberger","IEEE Transactions on image Processing 16 (10), 2535-2550, 2007",2007
A real time human detection system based on far infrared vision,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:L8Ckcad2t8MC,"Y Benezeth, B Emile, H Laurent, C Rosenberger","International Conference on Image and Signal Processing, 76-84, 2008",2008
A comparative study of supervised evaluation criteria for image segmentation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:aqlVkmm33-oC,"S Chabrier, H Laurent, B Emile, C Rosenberger, P Marche","2004 12th European Signal Processing Conference, 1143-1146, 2004",2004
Genetic programming for multibiometrics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:_xSYboBqXhAC,"R Giot, C Rosenberger","Expert Systems with Applications 39 (2), 1837-1847, 2012",2012
Vision-based system for human detection and tracking in indoor environment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:HDshCWvjkbEC,"Y Benezeth, B Emile, H Laurent, C Rosenberger","International Journal of Social Robotics 2 (1), 41-52, 2010",2010
An Overview on Privacy Preserving Biometrics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:SP6oXDckpogC,"R Belguechi, V Alimi, E Cherrier, P Lacharme, C Rosenberger","Intech Book on Biometrics, ISBN, 978-953, 2011",2011
Unsupervised and supervised image segmentation evaluation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:iH-uZ7U-co4C,"C Rosenberger, S Chabrier, H Laurent, B Emile","Advances in image and video segmentation, 365-393, 2006",2006
Performance evaluation of behavioral biometric systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:70eg2SAEIzsC,"F Cherifi, B Hemery, R Giot, M Pasquet, C Rosenberger","Behavioral biometrics for human identification: Intelligent applications, 57-74, 2010",2010
Analysis of embedded applications by evolutionary fuzzing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:TIZ-Mc8IlK0C,"V Alimi, S Vernois, C Rosenberger","2014 International Conference on High Performance Computing & Simulation …, 2014",2014
Comparative study of global invariant descriptors for object recognition,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:hFOr9nPyWt4C,"A Choksuriwong, B Emile, H Laurent, C Rosenberger","Journal of Electronic imaging 17 (2), 023015, 2008",2008
Hybrid template update system for unimodal biometric systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:tS2w5q8j5-wC,"R Giot, C Rosenberger, B Dorizzi","2012 IEEE Fifth International Conference on Biometrics: Theory, Applications …, 2012",2012
Supervised evaluation of synthetic and real contour segmentation results,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:RHpTSmoSYBkC,"S Chabrier, H Laurent, C Rosenberger, YJ Zhang","2006 14th European Signal Processing Conference, 1-4, 2006",2006
Similarity-based matching for face authentication,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:dhFuZR0502QC,"C Rosenberger, L Brun","2008 19th International Conference on Pattern Recognition, 1-4, 2008",2008
Operational bio-hash to preserve privacy of fingerprint minutiae templates,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:AXPGKjj_ei8C,"R Belguechi, E Cherrier, C Rosenberger, S Ait-Aoudia","IET biometrics 2 (2), 76-84, 2013",2013
Evaluation of biometric systems: A study of users’ acceptance and satisfaction,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:sSrBHYA8nusC,"M El-Abed, R Giot, B Hemery, C Rosenberger","International Journal of Biometrics 4 (3), 265-290, 2012",2012
A new supervised evaluation criterion for region based segmentation methods,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:R3hNpaxXUhUC,"A Hafiane, S Chabrier, C Rosenberger, H Laurent","International Conference on Advanced Concepts for Intelligent Vision Systems …, 2007",2007
Keystroke dynamics overview,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:vDijr-p_gm4C,"R Giot, M El-Abed, C Rosenberger","Biometrics, 2011",2011
Evaluating the segmentation result of a gray-level image,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:QIV2ME_5wuYC,"S Chabrier, C Rosenberger, H Laurent, B Emile, P Marché","2004 12th European signal processing conference, 953-956, 2004",2004
Biometric authentication,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:SeFeTyx0c_EC,"J Mahier, M Pasquet, C Rosenberger, F Cuozzo","Encyclopedia of Information Science and Technology, Second Edition, 346-354, 2009",2009
Keystroke Dynamics Authentication,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:Se3iqnhoufwC,"R Giot, M El-Abed, C Rosenberger","Intech Book on Biometrics, 2011",2011
Multi-agent based prototyping of agriculture robots,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:pqnbT2bcN3wC,"V Arguenon, A Bergues-Lagarde, C Rosenberger, P Bro, W Smari","International Symposium on Collaborative Technologies and Systems (CTS'06 …, 2006",2006
Local user-centric identity management,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:0izLItjtcgwC,"A Jøsang, C Rosenberger, L Miralabé, H Klevjer, KA Varmedal, J Daveau, ...","Journal of trust management 2 (1), 1-28, 2015",2015
Biometric secret path for mobile user authentication: A preliminary study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:WqliGbK-hY8C,"M Beton, V Marie, C Rosenberger","2013 World congress on computer and information technology (WCCIT), 1-6, 2013",2013
Towards a new tool for the evaluation of the quality of ultrasound compressed images,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:-f6ydRqryjwC,"C Delgorge, C Rosenberger, G Poisson, P Vieyres","IEEE transactions on medical imaging 25 (11), 1502-1509, 2006",2006
Evaluation of Biometric Template Protection Schemes based on a Transformation.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:4X0JR2_MtJMC,C Rosenberger,"ICISSP, 216-224, 2018",2018
Quality assessment of fingerprints with minutiae delaunay triangulation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:bz8QjSJIRt4C,"Z Yao, C Charrier, C Rosenberger","2015 International Conference on Information Systems Security and Privacy …, 2015",2015
Adaptive biometric systems: Review and perspectives,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:IaI1MmNe2tcC,"PH Pisani, A Mhenni, R Giot, E Cherrier, N Poh, ...","ACM Computing Surveys (CSUR) 52 (5), 1-38, 2019",2019
One-time biometrics for online banking and electronic payment authentication,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:WZBGuue-350C,"A Plateaux, P Lacharme, A Jøsang, C Rosenberger","International Conference on Availability, Reliability, and Security, 179-193, 2014",2014
An integrated framework combining Bio-Hashed minutiae template and PKCS15 compliant card for a better secure management of fingerprint cancelable templates,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:PR6Y55bgFSsC,"R Belguechi, E Cherrier, C Rosenberger, S Ait-Aoudia","Computers & security 39, 325-339, 2013",2013
Comparative study of metrics for evaluation of object localisation by bounding boxes.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:ZHo1McVdvXMC,"B Hemery, H Laurent, C Rosenberger","Fourth International Conference on Image and Graphics (ICIG 2007), 459-464, 2007",2007
Calibration and quality control of cherries by artificial vision,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:NMxIlDl6LWMC,"C Rosenberger, B Emile, H Laurent","Journal of Electronic Imaging 13 (3), 539-546, 2004",2004
Keystroke template update with adapted thresholds,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:3htObqc8RwsC,"A Mhenni, C Rosenberger, E Cherrier, NEB Amara","2016 2nd International Conference on Advanced Technologies for Signal and …, 2016",2016
Fingerprint quality assessment using a no-reference image quality metric,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:evX43VCCuoAC,"M El Abed, A Ninassi, C Charrier, C Rosenberger","21st European Signal Processing Conference (EUSIPCO 2013), 1-5, 2013",2013
Service provider authentication assurance,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:vRqMK49ujn8C,"A Jøsang, KA Varmedal, C Rosenberger, R Kumar","2012 Tenth Annual International Conference on Privacy, Security and Trust …, 2012",2012
Double serial adaptation mechanism for keystroke dynamics authentication based on a single password,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:U4n9YNQMCAIC,"A Mhenni, E Cherrier, C Rosenberger, NEB Amara","Computers & Security 83, 151-166, 2019",2019
"Fingerprint quality assessment combining blind image quality, texture and minutiae features",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:4fGpz3EwCPoC,"Z Yao, JM Le Bars, C Charrier, C Rosenberger","ICISSP 2015, 2015",2015
The ENSIB database: a benchmark for face recognition,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:1qzjygNMrQYC,"B Hemery, C Rosenberger, H Laurent","International Symposium on Signal Processing and its Applications (ISSPA …, 2007",2007
Unsupervised segmentation of multi-spectral images,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:8d8msizDQcsC,"C Rosenberger, K Chehdi","International Conference on Advanced Concepts for Intelligent Vision Systems, 2003",2003
Quality assessment of image-based biometric information,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:sNmaIFBj_lkC,"M El-Abed, C Charrier, C Rosenberger","EURASIP Journal on Image and video Processing 2015 (1), 1-15, 2015",2015
Etude comparative de critères d'évaluation de la segmentation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:7PzlFSSx8tAC,"H Laurent, S Chabrier, C Rosenberger, B EMILE, P Marché","19° Colloque sur le traitement du signal et des images, FRA, 2003, 2003",2003
How to evaluate transformation based cancelable biometric systems?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:olpn-zPbct0C,"R Belguechi, E Cherrier, C Rosenberger","NIST International Biometric Performance Testing Conference (IBPC), -, 2012",2012
Comparative study of localization metrics for the evaluation of image interpretation systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:WF5omc3nYNoC,"B Hemery, H Laurent, B Emile, C Rosenberger","Journal of Electronic Imaging 19 (2), 023017, 2010",2010
Comparative study on foreground detection algorithms for human detection,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:_Qo2XoVZTnwC,"Y Benezeth, B Emile, C Rosenberger","Fourth International Conference on Image and Graphics (ICIG 2007), 661-666, 2007",2007
Security and performance evaluation platform of biometric match on card,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:ye4kPcJQO24C,"B Vibert, C Rosenberger, A Ninassi","2013 World Congress on Computer and Information Technology (WCCIT), 1-6, 2013",2013
Evaluation of cancelable biometric systems: Application to finger-knuckle-prints,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:kNdYIx-mwKoC,"R Belguechi, E Cherrier, M El Abed, C Rosenberger","2011 International Conference on Hand-Based Biometrics, 1-6, 2011",2011
Detecting Half-Occlusion with a Fast Region-Based Fusion Procedure.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:e5wmG9Sq2KIC,"PM Jodoin, C Rosenberger, M Mignotte","BMVC, 417-426, 2006",2006
Analysis of doddington zoo classification for user dependent template update: Application to keystroke dynamics recognition,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:cK4Rrx0J3m0C,"A Mhenni, E Cherrier, C Rosenberger, NEB Amara","Future Generation Computer Systems 97, 210-218, 2019",2019
Towards a secured authentication based on an online double serial adaptive mechanism of users' keystroke dynamics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:4xDN1ZYqzskC,"A Mhenni, E Cherrier, C Rosenberger, NEB Amara","International Conference on Digital Society and eGovernments (ICDS), 2018",2018
Comparative study on texture features for fingerprint recognition: application to the BioHashing template protection scheme,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:OcBU2YAGkTUC,"R Belguechi, A Hafiane, E Cherrier, C Rosenberger","Journal of Electronic Imaging 25 (1), 013033, 2016",2016
Towards the security evaluation of biometric authentication systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:Mojj43d5GZwC,"M El-Abed, R Giot, B Hemery, JJ Schwartzmann, C Rosenberger","IACSIT International Journal of Engineering and Technology, 315-320, 2012",2012
Adaptive biometric strategy using doddington zoo classification of user’s keystroke dynamics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:ALROH1vI_8AC,"A Mhenni, E Cherrier, C Rosenberger, NEB Amara","2018 14th International Wireless Communications & Mobile Computing …, 2018",2018
