title,link,authors,publication,article_year
A Logit Model for Entrepreneurs’ Support in Tourism: Case Study for the island of Mauritius.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DgrxQGwAAAAJ&pagesize=100&citation_for_view=DgrxQGwAAAAJ:Zph67rFs4hoC,"VGB Gowreesunkar, S Hugues, M Zaman","ARA: Journal of Tourism Research/Revista de Investigación Turística, 19-33, 2019",2019
Mesure de l'innovativité et facteurs d'adoption des innovations Web: le cas des Organismes de Gestion de Destination (OGD) français,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DgrxQGwAAAAJ&pagesize=100&citation_for_view=DgrxQGwAAAAJ:eQOLeE2rZwMC,MAR Zaman,"Perpignan, 2018",2018
A case study of developing leadership and creativity skills in higher education (HE) students,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DgrxQGwAAAAJ&pagesize=100&citation_for_view=DgrxQGwAAAAJ:Tyk-4Ss8FVUC,"N Michael, M Zaman, TS Gorpe","e-Review of Tourism Research 15 (4/5), 2018",2018
How can hotels create sustainable competitive advantages? A resource-based view,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DgrxQGwAAAAJ&pagesize=100&citation_for_view=DgrxQGwAAAAJ:hFOr9nPyWt4C,"M Zaman, T Vo-Thanh, R Hasan, SMR Shams, DB Vukovic","Journal of Strategic Marketing, 1-16, 2022",2022
Impact of Big Data on Tourism and Hospitality: Challenges and Organisational Adaptation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DgrxQGwAAAAJ&pagesize=100&citation_for_view=DgrxQGwAAAAJ:dhFuZR0502QC,"M Zaman, R Hasan, SM Shams","Business Under Crisis, Volume II, 185-202, 2022",2022
"Destinations, Données, Décisions: Le Besoin Impérieux d'Un Tiers de Cofinance",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DgrxQGwAAAAJ&pagesize=100&citation_for_view=DgrxQGwAAAAJ:-f6ydRqryjwC,"L Béal, L Sheehan, M Zaman","Organismes de Gestion de Destinations : Stratégies et pratiques pour un …, 2021",2021
Quels sont les défis de la transformation digitale pour les organisations touristiques?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DgrxQGwAAAAJ&pagesize=100&citation_for_view=DgrxQGwAAAAJ:QIV2ME_5wuYC,"M Zaman, T Vo-Thanh","HAL Post-Print, 2021",2021
Tourist Expenditure and Its Implication for Destination Marketing: Evidence from Italy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DgrxQGwAAAAJ&pagesize=100&citation_for_view=DgrxQGwAAAAJ:4TOpqqG69KYC,"M Zaman, N Davcik, P Sharma","Academy of Marketing Science Annual Conference, 2021",2021
2 Beyond KidZania: A new framework for identifying the potential impacts of resort mini-clubs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DgrxQGwAAAAJ&pagesize=100&citation_for_view=DgrxQGwAAAAJ:3fE2CSJIrl8C,"H Séraphin, M Ambaye, A Yallop, V Gowreesunkar, M Zaman","Children in Hospitality and Tourism: Marketing and Managing Experiences 4, 11, 2020",2020
Un modelo Logit para el apoyo de los empresarios en el turismo: estudio de caso para la isla de Mauricio,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DgrxQGwAAAAJ&pagesize=100&citation_for_view=DgrxQGwAAAAJ:YOwf2qJgpHMC,"VGB Gowreesunkar, S Hugues, M Zaman","Ara: Revista de Investigación en Turismo 9 (1), 19-33, 2019",2019
Local Residents Expression of Dissatisfaction with Tourism and Events. An Empirical Study Based on Winchester (UK),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DgrxQGwAAAAJ&pagesize=100&citation_for_view=DgrxQGwAAAAJ:KlAtU1dfN6UC,"V Gowreesunkar, M Zaman","문화관광연구 20 (2), 28-37, 2018",2018
Adoption d’innovation Web: Le cas des hôtels indépendants en France,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DgrxQGwAAAAJ&pagesize=100&citation_for_view=DgrxQGwAAAAJ:UeHWp8X0CEIC,"M ZAMAN, L BOTTI, T VO THANH",,2017
Compétitivité des îles de la Caraïbe: une approche multicritère,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DgrxQGwAAAAJ&pagesize=100&citation_for_view=DgrxQGwAAAAJ:5nxA0vEk-isC,"M Zaman, L Botti","HAL Post-Print, 2016",2016
WEIGHT OF HOTEL ATTRIBUTES: APPLICATION TO GUESTS OF DISNEYLAND PARIS HOTELS,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DgrxQGwAAAAJ&pagesize=100&citation_for_view=DgrxQGwAAAAJ:d1gkVwhDpl0C,"M Zaman, L Botti, TV Thanh","6th ADVANCES IN HOSPITALITY & TOURISM MARKETING & MANAGEMENT CONFERENCE, 325, 2016",2016
Promotion des destinations touristiques: création d’un «package» sur plusieurs territoires?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DgrxQGwAAAAJ&pagesize=100&citation_for_view=DgrxQGwAAAAJ:qxL8FJ1GzNcC,M ZAMAN,,
How does individual's privacy preferences affect ad attitude? The roles of psychological reactance and the degree and frequency of online personalized ads,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DgrxQGwAAAAJ&pagesize=100&citation_for_view=DgrxQGwAAAAJ:M3ejUd6NZC8C,C TESSIER,,
Limitations of Trexit (Tourism Exit) as a Solution to Overtourism,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DgrxQGwAAAAJ&pagesize=100&citation_for_view=DgrxQGwAAAAJ:0EnyYjriUFMC,"M ZAMAN, EM Normandie, T LOREY",,
,,,,
