title,link,authors,publication,article_year
Maintaining legitimacy in contested mature markets through discursive strategies: The case of corporate environmentalism in the French automotive industry,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:35N4QoGY0k4C,"A Debenedetti, D Philippe, D Chaney, A Humphreys","Industrial Marketing Management 92, 332-343, 2021",2021
The consequences of the heritage experience in brand museums on the consumer–brand relationship,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:YFjsv_pBGBYC,"M Pulh, R Mencarelli, D Chaney","European Journal of Marketing, 2019",2019
A measure of revenue management orientation and its mediating role in the relationship between market orientation and performance,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:qUcmZB5y_30C,"N Selmi, D Chaney","Journal of Business Research 89, 99-109, 2018",2018
Rock festivals as marketplace icons,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:JV2RwH3_ST0C,D Chaney,"Consumption Markets & Culture 23 (3), 215-222, 2020",2020
Consumers’ brand heritage experience: between acceptance and resistance,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:RYcK_YlVTxYC,"R Mencarelli, D Chaney, M Pulh","Journal of Marketing Management 36 (1-2), 30-50, 2020",2020
Approche dyadique de la convergence cognitive entre managers et consommateurs comme antécédent de la fidélité du consommateur dans le secteur culturel: comparaison d’un …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:UeHWp8X0CEIC,D Chaney,"Dijon, 2008",2008
Megamarketing in contested markets: The struggle between maintaining and disrupting institutions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:aqlVkmm33-oC,"A Humphreys, D Chaney, KB Slimane","Thunderbird International Business Review 59 (5), 613-622, 2017",2017
Le concept d’appropriation: une application au domaine de la musique enregistrée,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:2osOgNQ5qMEC,"D Chaney, L CERMAB-LEG, I DE DIJON","Actes des 6èmes Journées Normandes de la Consommation, Rouen, Mars, 2007",2007
Covid-19 crisis as an unexpected opportunity to adopt radical changes to tackle overtourism,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:abG-DnoFyZgC,"D Chaney, H Seraphin","Anatolia 32 (3), 510-512, 2021",2021
L’industrie du disque à l’heure du numérique. Quand les artistes sont amenés à faire du marketing relationnel,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:W7OEmFMy1HYC,D Chaney,"Volume!. La revue des musiques populaires, 149-160, 2010",2010
What future for fan-funded labels in the music recording industry? The cases of MyMajorCompany and ArtistShare,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:qjMakFHDy7sC,D Chaney,"International Journal of Arts Management, 44-48, 2010",2010
Introducing customer blind spots: a cognitive approach on noncustomers,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:YsMSGLbcyi4C,"K Ben Slimane, D Chaney, A Mbengue","Journal of Strategic Marketing 22 (2), 135-148, 2014",2014
MUSIQUE ENREGISTRÉE ET STRATÉGIES D'ARTISTES,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:zYLM7Y9cAGgC,D Chaney,"Décisions Marketing, 65-67, 2009",2009
Introducing destination brand hate: an exploratory study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:b0M2c_1WBrUC,"Z Farhat, D Chaney","Current Issues in Tourism 24 (17), 2472-2488, 2021",2021
Food packaging and the color red: How negative cognitive associations influence feelings of guilt,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:nb7KW1ujOQ8C,"R Lunardo, C Saintives, D Chaney","Journal of Business Research 134, 589-600, 2021",2021
Measuring exchange norms and its impact on satisfaction in a B2C context,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:IWHjjKOFINEC,"N Elommal, R Manita, D Chaney","International Journal of Market Research 61 (3), 302-319, 2019",2019
"Conquête ou fidélisation: La perception des stratégies relationnelles d, un festival de musiques actuelles par ses organisateurs et par son public",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:Tyk-4Ss8FVUC,D Chaney,"Décisions Marketing 63, 49-59, 2011",2011
COVID‐19 vaccines and anti‐consumption: Understanding anti‐vaxxers hesitancy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:SP6oXDckpogC,"D Chaney, MSW Lee","Psychology & Marketing 39 (4), 741-754, 2022",2022
"A framework for the relationship implications of additive manufacturing (3D printing) for industrial marketing: servitization, sustainability and customer empowerment",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:xtRiw3GOFMkC,"D Chaney, J Gardan, J De Freyman","Journal of Business & Industrial Marketing, 2021",2021
Towards marketing of functionality: insights from Michelin and Hilti,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:LkGwnXOMwfcC,"K Ben Slimane, D Chaney","Journal of Strategic Marketing 23 (3), 224-237, 2015",2015
Enrichir la compréhension des musées de marque: une perspective patrimoniale,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:8k81kl-MbHgC,"M Pulh, R Mencarelli, D Chaney","31e Congrès de l’Association Française du Marketing, 2015",2015
“Look!! I’M Not the Same Person!” the Role of Clothing in Consumers Escapism,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:_kc_bZDykSQC,D Chaney,"ACR North American Advances, 2014",2014
Financer l’éphémère,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:dfsIfKJdRG4C,"D Chaney, B Pecchioli","Revue française de gestion 46 (288), 107-127, 2020",2020
Rethinking consumer resistance through institutional entrepreneurship,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:RGFaLdJalmkC,"D Chaney, KB Slimane","International Journal of Market Research 61 (5), 468-477, 2019",2019
DON'T STAY SO CLOSE TO YOUR CUST0MER.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:Y0pCki6q_DkC,"KBEN SLIMANE, D CHANEY","Decisions Marketing, 2011",2011
Don't stay so close to your customer,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:L8Ckcad2t8MC,"K Ben Slimane, D Chaney","HAL, 2011",2011
Mass media delinquency pro-ject. Appendix A in Television Research Committee's second progress report and recommendations,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:SeFeTyx0c_EC,"J Halloran, R Brown, D Chaney","Leicester, England: Leicester University Press, 1969",1969
When consumers live several experiences in one: Syncretic thematization and consumers’ productive use of free time,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:pqnbT2bcN3wC,"D Chaney, FA Fırat","Marketing Theory 20 (4), 411-428, 2020",2020
The Power of Speech: Consumer Movements’ Discursive Strategies in Digital Mobilization,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:g5m5HwL7SMYC,"D Chaney, D Philippe","ACR North American Advances, 2019",2019
From Learning How to Manage A Pandemic to Learning How to Be More Sustainable: Covid-19 Crisis Management and Double-Level Learning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:XiSMed-E-HIC,D CHANEY,"Tourism Analysis, 2022",2022
"How brands mobilize status, reputation, and legitimacy cues to signal their social standing: The case of luxury watchmaking",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:u9iWguZQMMsC,"D Philippe, A Debenedetti, D Chaney","Marketing Theory, 14705931221089327, 2022",2022
Guilty Red Food Packages: How the Color Red Affects Guilt through Negative Cognitive Associations for Vice Products: An Abstract,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:p2g8aNsByqUC,"R Lunardo, C Saintives, D Chaney","Academy of Marketing Science Annual Conference, 31-32, 2022",2022
"Institutional orientation: Definition, measure, and impact on export performance",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:NhqRSupF_l8C,"A Zouari, D Chaney","Recherche et Applications en Marketing (English Edition) 36 (3), 50-69, 2021",2021
"L’orientation institutionnelle: définition, mesure et impact sur la performance à l’export",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:CHSYGLWDkRkC,"A Zouari, D Chaney","Recherche et Applications en Marketing (French Edition) 36 (3), 56-77, 2021",2021
Funding the ephemeral: the key success factors of a crowdfunding campaign for festivals [Financer l’éphémère: les facteurs clés de succès d’une campagne de crowdfunding pour …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:D03iK_w7-QYC,"D Chaney, B Pecchioli","HAL Post-Print, 2021",2021
Funding the ephemeral: the key success factors of a crowdfunding campaign for festivals,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:a0OBvERweLwC,"D Chaney, B Pecchioli","HAL, 2021",2021
Le crowdfunding peut-il sauver le spectacle vivant?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:1sJd4Hv_s6UC,"D Chaney, B Pecchioli","The Conversation, 2021",2021
Food Packaging and Guilt: the Effects of the Color Red and Negative Cognitive Associations For Vice Versus Virtue Food Products,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:P5F9QuxV20EC,"R Lunardo, C Saintives, D Chaney","ACR North American Advances, 2020",2020
Differential impact of franchisee’s entrepreneurial orientation dimensions on their performance. Evidence from France,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:vV6vV6tmYwMC,"E Colla, C De Géry, M Deparis, LC Lemmet, ME Ruiz-Molina, M Schultz","HAL Post-Print, 2019",2019
Quand les marques s’ invitent au musée,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:J_g5lzvAfSwC,"D Chaney, R Mencarelli, M Pulh","HAL Post-Print, 2019",2019
How to maintain brand legitimacy in contested mature markets,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:f2IySw72cVMC,"A Debenedetti, D Philippe, D Chaney, A Humphreys","17èmes Journées Normandes de Recherche sur la Consommation, 100-109, 2018",2018
Spectacularization of tourism experiences through syncretism,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:bFI3QPDXJZMC,"D Chaney, AF Firat","25th Recent Advances in Retailing and Consumer Science Conference, 2018",2018
Crowdfunding and the redefinition of consumer power: a global perspective,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:pyW8ca7W8N0C,D Chaney,"2018 AMA Global Marketing SIG Conference, 2018",2018
L’expérience patrimoniale dans un musée de marque: quelles conséquences sur la relation consommateur? marque?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:iH-uZ7U-co4C,"R Mencarelli, D Chaney, M Pulh","HAL Post-Print, 2018",2018
Revisiting Holbrook and Hirschman 35 years after,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:M3NEmzRMIkIC,"D Chaney, R Lunardo, R Mencarelli","HAL Post-Print, 2018",2018
Absinthe Reborn: Relegitimation of Deinstitutionalized Practices,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:EUQCXRtRnyEC,"T Wang, KB Slimane, D Chaney, V Eero","27th Annual Conference, 2017",2017
The brand quest for heritage: heritage-making and social obligation in brand museums,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:bEWYMUwI8FkC,"M Pulh, R Mencarelli, D Chaney","HAL Post-Print, 2017",2017
Guilt as a response to the red color: How the red color affect guilt through negative cognitive associations,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:_xSYboBqXhAC,"R Lunardo, C Saintives, D Chaney, D Sprott","7th Global Innovation and Knowledge Academy conference, 2017",2017
Structured Abstract: The Effects of In-store Cultural Activities on Consumer’s Perception of Retailer’s Legitimacy and Patronage Behavior,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:Wp0gIr-vW9MC,"R Lunardo, D Chaney, G Bressolles","Creating Marketing Magic and Innovative Future Marketing Trends, 307-312, 2017",2017
An integrative perspective of closeness in retailing: From retailers' sense-giving to consumers' sense-making,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:uWQEDVKXjbEC,"A Debenedetti, M Schultz, D Chaney","HAL Post-Print, 2016",2016
"Dress, transformation and conformity in the heavy rock subculture",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:3fE2CSJIrl8C,"C Goulding, D Chaney","Journal of Business Research, 2015",2015
Analyzing Mental Representations in Marketing: the Contribution of Cognitive Mapping,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:Se3iqnhoufwC,D Chaney,"The Sustainable Global Marketplace, 1-1, 2015",2015
consumer attraction or loyalty: the perception of relational marketing actions of a music festival by its organizers and by its audience [Conquête ou fidélisation: la …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:70eg2SAEIzsC,D Chaney,"HAL Post-Print, 2011",2011
CONQUÊTE OU FIDÉLISATION.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:WF5omc3nYNoC,D CHANEY,"Decisions Marketing, 2011",2011
Don't stay so close to your customer [Don’t stay so close to your customer Le paradoxe de la satisfaction client],https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:2P1L_qKh6hAC,"KB Slimane, D Chaney","HAL Post-Print, 2011",2011
The Record Industry in the Digital Age,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:HoB7MX3m0LUC,D Chaney,"Volume! 7 (2), 149-160, 2010",2010
Broadcasting Rituals,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:4OULZ7Gr8RgC,"D CHANEY, R SILVERSTONE, P ELLIOTT, G MURDOCK, ...","Media Culture and Society London 5 (2), 119-220, 1983",1983
Broadcasting and Its Effects,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:rO6llkc54NcC,"J Halloran, RL Brown, DC Chaney, RD Singer","Taylor & Francis Group 2 (3), 2-3, 1970",1970
CFP–Consumption experience: revisiting Holbrook and Hirschman 35 years after,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:NMxIlDl6LWMC,"D Chaney, ESC Groupe, R Lunardo",,
La cartographie cognitive: un outil d’appréhension et d’analyse des représentations,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:ZeXyd9-uunAC,D CHANEY,,
La place du consommateur dans les représentations des managers: l’apport de la cartographie cognitive,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:dhFuZR0502QC,D CHANEY,,
Painting or scrapbooking within the store: Field evidence for the effects of in-store educational activities on consumer's perception of retailer's legiti-macy and patronage …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:QIV2ME_5wuYC,"R Lunardo, G Bressolles, D Chaney",,
"Street Address City, State, Zip Phone Number Alternative consumption research Your Custom Text Here",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:4DMP91E08xMC,"D Chaney, ESC Groupe, R Lunardo",,
Call For Papers' Consumption experience: revisiting Holbrook and Hirschman 35 years after',https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:4TOpqqG69KYC,"D Chaney, ESC Groupe, R Lunardo",,
LE PROCESSUS DE PATRIMONIALISATION D’UNE MARQUE: ETUDE ETHNOGRAPHIQUE DU «MUSEE D’ENTREPRISE» FALLOT,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:ULOm3_A8WrAC,"M PULH, R MENCARELLI, D CHANEY",,
Culture et tourisme: au-delà de la complexité sectorielle,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oUVvj1MAAAAJ&pagesize=100&citation_for_view=oUVvj1MAAAAJ:roLk4NBRz8UC,"S Brahim, D Chaney",,
,,,,
