title,link,authors,publication,article_year
Product market competition and debt choice,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:fFSKOagxvKUC,"S Boubaker, W Saffar, S Sassi","Journal of Corporate Finance 49, 204-224, 2018",2018
Financial contagion between the US and selected developed and emerging countries: The case of the subprime crisis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:a9-T7VOCCH8C,"S Boubaker, J Jouini, A Lahiani","The Quarterly Review of Economics and Finance 61, 14-28, 2016",2016
Ownership-control discrepancy and firm value: Evidence from France,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:wbdj-CoPYUoC,S Boubaker,"Multinational Finance Journal 11 (3), 211, 2007",2007
The short-term persistence of international mutual fund performance,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:PELIpwtuRlgC,"J Vidal-García, M Vidal, S Boubaker, GS Uddin","Economic Modelling 52, 926-938, 2016",2016
The Role of Multiple Large Shareholders in the Choice of Debt Source,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:i2xiXl-TujoC,"S Boubaker, W Rouatbi, W Saffar","Financial Management 46 (1), 241-274, 2017",2017
Does corporate social responsibility reduce financial distress risk?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:PkcyUWeTMh0C,"S Boubaker, A Cellier, R Manita, A Saeed","Economic Modelling 91, 835-851, 2020",2020
Corporate governance efficiency and internet financial reporting quality,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:WA5NYHcadZ8C,"L Botti, S Boubaker, A Hamrouni, B Solonandrasana","Review of Accounting and Finance 13 (1), 43-64, 2014",2014
"Control–ownership wedge, board of directors, and the value of excess cash",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:_B80troHkn4C,"M Belkhir, S Boubaker, I Derouiche","Economic Modelling 39, 110-122, 2014",2014
Corporate debt maturity in the MENA region: does institutional quality matter?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:ZuybSZzF8UAC,"B Awartani, M Belkhir, S Boubaker, A Maghyereh","International Review of Financial Analysis 46, 309-325, 2016",2016
Multiple large shareholders and earnings informativeness,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:HE397vMXCloC,"S Boubaker, H Sami","Review of Accounting and Finance 10 (3), 246-266, 2011",2011
Does board gender diversity improve the performance of French listed firms?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:SdhP9T11ey4C,"S Boubaker, R Dang, DK Nguyen","Gestion 2000 31 (1), 259-269, 2014",2014
Short-term overreaction to specific events: Evidence from an emerging market,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:LjlpjdlvIbIC,"S Boubaker, H Farag, DK Nguyen","Research in international business and finance 35, 153-165, 2015",2015
Digitalization of the economy and entrepreneurship intention,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:X0DADzN9RKwC,"Adel Ben-Youssef, S Boubaker, B Dedaj, M Carabregu-Vokshi","Technological Forecasting and Social Change 164, 120043, 2021",2021
On the relationship between ownership-control structure and debt financing: New evidence from France,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:5ugPr518TE4C,S Boubaker,"Available at SSRN 1003361, 2005",2005
"Corporate governance in emerging markets: Theories, practices and cases (Edited book)",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:eq2jaN3J8jMC,"S Boubaker, DK Nguyen","Springer Science & Business Media, 2014",2014
Emerging Markets and the Global Economy: A Handbook (Edited book),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:eMMeJKvmdy0C,"MH Arouri, S Boubaker, DKN Nguyen","Academic Press, 2013",2013
Corporate governance and corporate social responsibility: Emerging markets focus (Edited book),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:FPJr55Dyh1AC,"S Boubaker, DK Nguyen","World Scientific, 2014",2014
Corporate Governance: Recent Developments and New Trends (Edited book),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:Ug5p-4gJ2f0C,"S Boubaker, BD Nguyen, DK Nguyen","Springer Science & Business Media, 2012",2012
"Geographic location, excess control rights, and cash holdings",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:-_dYPAW6P2MC,"S Boubaker, I Derouiche, M Lasfer","International Review of Financial Analysis 42, 24-37, 2015",2015
Annual Report Readability and Stock Liquidity,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:KbBQZpvPDL4C,"S Boubaker, D Gounopoulos, H Rjiba","Financial Markets, Institutions and Instruments, 2018",2018
Board directors and corporate social responsibility (Edited book),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:VL0QpB8kHFEC,"S Boubaker, DK Nguyen","Palgrave Macmillan, 2012",2012
Linkages between emerging and developed equity markets: Empirical evidence in the PMG framework,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:Y5dfb0dijaUC,"S Boubaker, J Jouini","The North American Journal of Economics and Finance 29, 322-335, 2014",2014
The sources of shareholder wealth gains from going private transactions: The role of controlling shareholders,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:WqliGbK-hY8C,"S Boubaker, A Cellier, W Rouatbi","Journal of Banking & Finance 43, 226-246, 2014",2014
CEO inside debt and hedging decisions: Lessons from the US banking industry,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:AXPGKjj_ei8C,"M Belkhir, S Boubaker","Journal of International Financial Markets, Institutions and Money 24, 223-246, 2013",2013
The efficiency of mutual funds,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:mWEH9CqjF64C,"J Vidal-García, M Vidal, S Boubaker, M Hassan","Annals of Operations Research 267 (1), 555-584, 2018",2018
Market timing around the world,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:dTyEYWd-f8wC,"M Vidal, J Vidal-García, S Boubaker","The Journal of Alternative Investments 18 (2), 61-89, 2015",2015
COVID–19 media coverage and ESG leader indices,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:lYAcb2jw7qUC,"M Akhtaruzzaman, S Boubaker, Z Umar","Finance Research Letters, 102170, 2021",2021
Does public–private status affect bank risk taking? Worldwide evidence,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:bz8QjSJIRt4C,"A Samet, N Boubakri, S Boubaker","Journal of International Financial Markets, Institutions and Money, 2018",2018
Does audit quality affect firms’ investment efficiency?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:w0F2JDEymm0C,"S Boubaker, A Houcine, Z Ftiti, H Masri","Journal of the Operational Research Society 69 (10), 1688-1699, 2018",2018
It's About Time! The Influence of Institutional Investment Horizon on Corporate Social Responsibility,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:hCrLmN-GePgC,"S Boubaker, L Chourou, D Himick, S Saadi","Thunderbird International Business Review 59 (5), 571–594, 2017",2017
Labor protection and corporate debt maturity: International evidence,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:UHK10RUVsp4C,"M Belkhir, H Ben-Nasr, S Boubaker","International Review of Financial Analysis 45, 134-149, 2016",2016
Annual report readability and the cost of equity capital,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:nPT8s1NX_-sC,"H Rjiba, S Saadi, S Boubaker, XS Ding","Journal of Corporate Finance 67, 101902, 2021",2021
"How does CSR mediate the relationship between culture, religiosity and firm performance?",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:z8nqeaKD1nsC,"AI Hunjra, S Boubaker, M Arunachalam, A Mehmood","Finance Research Letters 39, 101587, 2021",2021
"Excess control, agency costs and the probability of going private in France",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:1yQoGdGgb4wC,"M Belkhir, S Boubaker, W Rouatbi","Global Finance Journal 24 (3), 250-265, 2013",2013
"Financial development, government bond returns, and stability: International evidence",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:WAzi4Gm8nLoC,"S Boubaker, DK Nguyen, V Piljak, A Savvides","Journal of International Financial Markets, Institutions and Money 61, 81-96, 2019",2019
Financial distress and equity returns: A leverage-augmented three-factor model,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:sA9dB-pw3HoC,"S Boubaker, T Hamza, J Vidal-García","Research in International Business and Finance 46, 1-15, 2018",2018
Management earnings forecasts and IPO performance: evidence of a regime change,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:kzcSZmkxUKAC,"S Boubaker, D Gounopoulos, A Kallias, K Kallias","Review of Quantitative Finance and Accounting 48 (4), 1083-1121, 2017",2017
On the robustness of week-day effect to error distributional assumption: International evidence,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:SGW5VrABaM0C,"S Boubaker, N Essaddam, DK Nguyen, S Saadi","Journal of international financial markets, institutions and money 47, 114-130, 2017",2017
"Corporate governance, voluntary disclosure, and firm information environment",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:QUX0mv85b1cC,"S Boubaker, A Hamrouni, QB Liang","Journal of Applied Business Research (JABR) 31 (1), 89-102, 2015",2015
Does employee welfare affect corporate debt maturity?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:ALROH1vI_8AC,"S Boubaker, L Chourou, M Haddar, T Hamza","European Management Journal 37 (5), 674-686, 2019",2019
Does institutional investor horizon influence US corporate financing decisions?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:kh2fBNsKQNwC,"S Boubaker, L Chourou, S Saadi, L Zhong","International Review of Financial Analysis, 2017",2017
Sovereign Wealth Funds Targets and Equity Pricing: New Evidence from the Implied Cost of Equity of Publicly Traded Targets,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:uDGL6kOW6j0C,"S Boubaker, N Boubakri, J Grira, A Guizani","Journal of Corporate Finance, 2018",2018
Research Handbook of Finance and Sustainability,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:L1USKYWJimsC,"S Boubaker, D Cumming, DK Nguyen","Edward Elgar Publishing, 2018",2018
Idiosyncratic risk and mutual fund performance,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:rbm3iO8VlycC,"J Vidal-García, M Vidal, S Boubaker, R Manita","Annals of Operations Research 281 (1), 349-372, 2019",2019
Le recours aux leviers de contrôle: le cas des sociétés cotées françaises,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:JoZmwDi-zQgC,"S Boubaker, F Labégorre","Finance Contrôle Stratégie 11 (3), 96-124, 2008",2008
Publication volontaire de prévisions et rentabilités initiales: le cas des admissions à la cote du second marché français (1994-2000),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:4fGpz3EwCPoC,"F Labégorre, ETS BOUBAKER","Banque et Marché, 35-46, 2005",2005
"Risk Management in Emerging Markets: Issues, Framework, and Modeling (Edited book)",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:LO7wyVUgiFcC,"S Boubaker, B Buchanan, DK Nguyen","Emerald Group Publishing Limited, 2016",2016
Environnement informationnel et structure de propriété et de contrôle des sociétés cotées françaises,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:Mojj43d5GZwC,"S Boubaker, F Labégorre","Finance Contrôle Stratégie 9 (3), 5-38, 2006",2006
Does It Pay to Invest in Japanese Women? Evidence from the MSCI Japan Empowering Women Index,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:2l5NCbZemmgC,"J Peillex, S Boubaker, B Comyns","Journal of Business Ethics, 1-19, 2019",2019
"Large shareholders, control contestability and firm productive efficiency",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:wMgC3FpKEyYC,"S Boubaker, R Manita, W Rouatbi","Annals of Operations Research, 1-24, 2019",2019
Short-and long-term wealth gains from UK takeovers: the case of the financial industry,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:65Yg0jNCQDAC,"S Boubaker, T Hamza","Journal of Applied Business Research (JABR) 30 (4), 1253-1262, 2014",2014
Ownership and control structure of french listed firms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:uLbwQdceFCQC,"S Boubaker, F Labégorre","Bankers Markets & Investors, 5-19, 2009",2009
The role of bank affiliation in bank efficiency: A fuzzy multi-objective data envelopment analysis approach,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:__bU50VfleQC,"S Boubaker, DT Do, H Hammami, KC Ly","Annals of Operations Research, 1-29, 2020",2020
Financial derivatives and firm value: What have we learned?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:jtI9f0ekYq0C,"P Bachiller, S Boubaker, S Mefteh-Wali","Finance Research Letters 39, 101573, 2021",2021
Top management inside debt and corporate social responsibility? Evidence from the US,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:Xl6nMSl579sC,"S Boubaker, K Chebbi, J Grira","The Quarterly Review of Economics and Finance 78, 98-115, 2020",2020
Board feminization and innovation through corporate venture capital investments: The moderating effects of independence and management skills,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:nqdriD65xNoC,"R Benkraiem, S Boubaker, S Brinette, S Khemiri","Technological Forecasting and Social Change 163, 120467, 2021",2021
External Governance and the Cost of Equity Financing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:PYBJJbyH-FwC,"S Boubaker, L Chourou, S Saadi, S Sassi","Journal of Financial Research, 2019",2019
Auditors and the Principal-Principal Agency Conflict in Family-Controlled Firms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:An6A6Jpfc1oC,"C Ben Ali, S Boubaker, M Magnan","Auditing: A Journal of Practice & Theory, 2020",2020
Family control and the value of cash holdings,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:2vr6o8x5NLkC,"S Boubaker, I Derouiche, M Hassen","Journal of Applied Business Research (JABR) 31 (2), 647-660, 2015",2015
Les cibles de prises de contrôle en France: caractéristiques et probabilité d’acquisition,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:zGdJYJv2LkUC,"S Boubaker, T Hamza","Gestion 2000 31 (6), 107-128, 2014",2014
Les déterminants de la précision des prévisions de résultat publiées dans les prospectus d'introduction au Second Marché (1994-2000),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:-FonjvnnhkoC,"S Boubaker, F Labégorre","Comptabilité Contrôle Audit 12 (2), 143-165, 2006",2006
Rationality or politics? The color of black gold money,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:1yWc8FF-_SYC,"M Arouri, S Boubaker, W Grais, J Grira","The Quarterly Review of Economics and Finance 70, 62-76, 2018",2018
CEO Inside Debt and the Value of Excess Cash,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:yMeIxYmEMEAC,"M Belkhir, S Boubaker, K Chebbi","Journal of Applied Accounting Research 19 (2), 2018",2018
Research Handbook of Investing in the Triple Bottom Line,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:CaZNVDsoPx4C,"S Boubaker, D Cumming, DK Nguyen","Edward Elgar Publishing, 2018",2018
Les déterminants de la communication financière sur Internet par les entreprises françaises cotées,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:-DxkuPiZhfEC,"S Boubaker, F Lakhal, M Nekhili","Recherches en sciences de gestion, 41-61, 2011",2011
"Corporate social responsibility, ethics and sustainable prosperity",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:Ade32sEp0pkC,"S Boubaker, DK Nguyen","World Scientific, 2019",2019
La gouvernance des sociétés françaises cotées est-elle toujours familiale?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:F1b5ZUV5XREC,"S Boubaker, F Labégorre","Management Avenir, 16-35, 2011",2011
Competitive pressure and firm investment efficiency: Evidence from corporate employment decisions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:_AeoHAGD03cC,"S Boubaker, VA Dang, S Sassi","European Financial Management 28 (1), 113-161, 2022",2022
Enhancing the Board’s Monitoring Performance in SMEs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:wvYxNZNCP7wC,"L Karoui, C Ingley, W Khlif, S Boubaker","Board Directors and Corporate Social Responsibility, 60-81, 2012",2012
The gender gap in access to finance: Evidence from the COVID-19 pandemic,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:iyewoVqAXLQC,"N Hewa-Wellalage, S Boubaker, AI Hunjra, P Verhoeven","Finance Research Letters 46, 102329, 2022",2022
Board reforms and debt choice,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:TaaCk18tZOkC,"H Ben-Nasr, S Boubaker, S Sassi","Journal of Corporate Finance 69, 102009, 2021",2021
Ownership Structure and Long-Run Performance of French IPO Firms.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:QsaTk4IG4EwC,"S Boubaker, A Cellier, R Manita, N Toumi","Management International  /  International Management 24 (5), 2020",2020
"Handbook of global financial markets: Transformations, dependence, and risk spillovers",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:EPG8bYD4jVwC,"S Boubaker, DK Nguyen","World Scientific, 2019",2019
"Customer relationships, corporate social responsibility, and stock price reaction: Lessons from China during health crisis times",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:4Yq6kJLCcecC,"S Boubaker, Z Liu, Y Zhan","Finance Research Letters, 102699, 2022",2022
Is There Mimicking Behavior in Firms’ Trade Credit Decisions?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:hQUaER0FWQ4C,"Asad Ali-Rind, S Boubaker, VA Dang","Review of Corporate Finance 1 (1-2), 81-134, 2021",2021
Does the CEO elite education affect firm hedging policies?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:aIdbFUkbNIkC,"S Boubaker, E Clark, S Mefteh-Wali","The Quarterly Review of Economics and Finance 77, 340-354, 2020",2020
Four essays on the ownership structure of French listed firms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:uJ-U7cs_P_0C,S Boubaker,"ProQuest, 2006",2006
"Organization capital, tournament incentives and firm performance",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:qmtmRrLr0tkC,"S Boubaker, MM Hasan, A Habib","Finance Research Letters 46, 102468, 2022",2022
Foreign currency hedging and firm productive efficiency,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:silx2ntsSuwC,"S Boubaker, R Manita, S Mefteh-Wali","Annals of Operations Research, 1-22, 2020",2020
Inalienable Human Capital and Debt Choice: Evidence from Quasi-Exogenous Shocks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:sfnaS5RM6jYC,"S Boubaker, X Ni, D Yin","Available at SSRN 3897481, 2022",2022
Does gender promote ethical and risk-averse behavior among CEOs? An illustration through related-party transactions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mNELtuMAAAAJ&pagesize=100&citation_for_view=mNELtuMAAAAJ:4e5Qn2KL_jwC,"MU Farooq, K Su, S Boubaker, AA Gull","Finance Research Letters, 102730, 2022",2022
